,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,3WT,CFP
244,RV,<,NR,Texas Tech,Big 12,3-0,40,RV,W 27-24 A Houston,Week 4Sep 24[5],2017,--,
245,RV,<,12,Florida State,ACC,0-2,35,25,L 27-21 H NC State,Week 4Sep 24[5],2017,-15,
246,RV,<,NR,Memphis,AAC,3-0,26,RV,W 44-31 H Southern Illinois,Week 4Sep 24[5],2017,--,
247,RV,<,NR,Iowa,Big Ten,3-1,16,RV,L 21-19 H #4 Penn State,Week 4Sep 24[5],2017,--,
248,RV,<,NR,Stanford,Pac-12,2-2,8,RV,W 58-34 H UCLA,Week 4Sep 24[5],2017,-7,
249,RV,<,NR,California,Pac-12,3-1,7,NR,L 30-20 H #5 USC,Week 4Sep 24[5],2017,--,
250,RV,<,NR,Colorado,Pac-12,3-1,5,RV,L 37-10 H #7 Washington,Week 4Sep 24[5],2017,--,
251,RV,<,NR,UCF,AAC,2-0,4,RV,W 38-10 A Maryland,Week 4Sep 24[5],2017,--,
252,RV,<,24,Oregon,Pac-12,3-1,3,RV,L 37-35 A Arizona State,Week 4Sep 24[5],2017,--,
253,RV,<,NR,Kansas State,Big 12,2-1,3,RV,DNP,Week 4Sep 24[5],2017,-8,
254,RV,<,NR,Minnesota,Big Ten,3-0,3,RV,DNP,Week 4Sep 24[5],2017,--,
255,RV,<,NR,Tennessee,SEC,3-1,1,RV,W 17-13 H Massachusetts,Week 4Sep 24[5],2017,-3,
256,RV,<,NR,Wake Forest,ACC,4-0,1,RV,W 20-19 A Appalachian State,Week 4Sep 24[5],2017,--,
257,NR,<,NR,Appalachian State,Sun Belt,2-2,0,NR,L 20-19 H Wake Forest,Week 4Sep 24[5],2017,--,
258,NR,<,NR,Georgia Tech,ACC,2-1,0,NR,W 35-17 H Pittsburgh,Week 4Sep 24[5],2017,--,
259,NR,<,NR,Maryland,Big Ten,2-1,0,NR,L 38-10 H UCF,Week 4Sep 24[5],2017,--,
260,NR,<,NR,Navy,AAC,3-0,0,NR,W 42-32 H Cincinnati,Week 4Sep 24[5],2017,--,
261,NR,<,NR,South Carolina,SEC,3-1,0,NR,W 17-16 H Louisiana Tech,Week 4Sep 24[5],2017,--,
262,NR,<,NR,Texas A&M,SEC,3-1,0,NR,W 50-43 (1OT) N Arkansas,Week 4Sep 24[5],2017,--,
263,NR,<,NR,Troy,Sun Belt,3-1,0,NR,W 22-17 H Akron,Week 4Sep 24[5],2017,--,
264,1,<,1,Alabama (44),SEC,5-0,1506,*1,W 66-3 H Mississippi,Week 5Oct 1[6],2017,0,
265,2,<,2,Clemson (17),ACC,5-0,1475,*2,W 31-17 A #12 Virginia Tech,Week 5Oct 1[6],2017,0,
266,3,<,3,Oklahoma,Big 12,4-0,1392,3,DNP,Week 5Oct 1[6],2017,0,
267,4,<,4,Penn State,Big Ten,5-0,1325,4,W 45-14 H Indiana,Week 5Oct 1[6],2017,0,
268,5,<,7,Georgia,SEC,5-0,1237,6,W 41-0 A Tennessee,Week 5Oct 1[6],2017,+6,
269,6,<,6,Washington,Pac-12,5-0,1218,5,W 42-7 A Oregon State,Week 5Oct 1[6],2017,+1,
270,7,<,8,Michigan,Big Ten,4-0,1115,7,DNP,Week 5Oct 1[6],2017,+1,
271,8,<,9,TCU,Big 12,4-0,1079,10,DNP,Week 5Oct 1[6],2017,+8,
272,9,<,10,Wisconsin,Big Ten,4-0,1028,8,W 33-24 H Northwestern,Week 5Oct 1[6],2017,0,
273,10,<,11,Ohio State,Big Ten,4-1,1016,9,W 56-0 A Rutgers,Week 5Oct 1[6],2017,0,
274,11,<,16,Washington State,Pac-12,5-0,980,11,W 30-27 H #5 USC,Week 5Oct 1[6],2017,+7,
275,12,<,13,Auburn,SEC,4-1,802,13,W 49-10 H #24 Mississippi State,Week 5Oct 1[6],2017,+3,
276,13,<,14,Miami (FL),ACC,3-0,782,12,W 31-6 A Duke,Week 5Oct 1[6],2017,+1,
277,14,<,5,USC,Pac-12,4-1,713,15,L 30-27 A #16 Washington State,Week 5Oct 1[6],2017,-9,
278,15,<,15,Oklahoma State,Big 12,4-1,664,14,W 41-34 A Texas Tech,Week 5Oct 1[6],2017,-9,
279,16,<,12,Virginia Tech,ACC,4-1,549,19,L 31-17 H #2 Clemson,Week 5Oct 1[6],2017,-3,
280,17,<,17,Louisville,ACC,4-1,507,17,W 55-10 H Murray State,Week 5Oct 1[6],2017,+2,
281,18,<,18,South Florida,AAC,5-0,440,16,W 61-31 A East Carolina,Week 5Oct 1[6],2017,+3,
282,19,<,19,San Diego State,MWC,5-0,373,21,W 34-28 H Northern Illinois,Week 5Oct 1[6],2017,+3,
283,20,<,20,Utah,Pac-12,4-0,358,18,DNP,Week 5Oct 1[6],2017,+3,
284,21,<,21,Florida,SEC,3-1,349,20,W 38-24 H Vanderbilt,Week 5Oct 1[6],2017,-1,
285,21,<,22,Notre Dame,Ind,4-1,349,22,W 52-17 H Miami (OH),Week 5Oct 1[6],2017,+5,
286,23,<,23,West Virginia,Big 12,3-1,221,23,DNP,Week 5Oct 1[6],2017,+3,
287,24,<,NR,NC State,ACC,4-1,149,24,W 33-25 H Syracuse,Week 5Oct 1[6],2017,+2,
288,25,<,NR,UCF,AAC,3-0,120,25,W 40-13 H Memphis,Week 5Oct 1[6],2017,--,
289,RV,<,NR,Oregon,Pac-12,4-1,19,RV,W 45-24 H California,Week 5Oct 1[6],2017,-2,
290,RV,<,NR,Florida State,ACC,1-2,15,RV,W 26-19 A Wake Forest,Week 5Oct 1[6],2017,-14,
291,RV,<,NR,Georgia Tech,ACC,3-1,10,RV,W 33-7 H North Carolina,Week 5Oct 1[6],2017,--,
292,RV,<,NR,Texas Tech,Big 12,3-1,10,NR,L 41-34 H #15 Oklahoma State,Week 5Oct 1[6],2017,--,
293,RV,<,NR,Stanford,Pac-12,3-2,8,RV,W 34-24 H Arizona State,Week 5Oct 1[6],2017,--,
294,RV,<,NR,Navy,AAC,4-0,7,RV,W 31-21 A Tulsa,Week 5Oct 1[6],2017,--,
295,RV,<,NR,Kansas State,Big 12,3-1,3,RV,W 33-20 H Baylor,Week 5Oct 1[6],2017,--,
296,RV,<,NR,Memphis,AAC,3-1,2,RV,L 40-13 A UCF,Week 5Oct 1[6],2017,--,
297,RV,<,NR,Texas A&M,SEC,4-1,2,RV,W 24-17 H South Carolina,Week 5Oct 1[6],2017,--,
298,RV,<,NR,Maryland,Big Ten,3-1,1,RV,W 31-24 A Minnesota,Week 5Oct 1[6],2017,--,
299,RV,<,NR,Troy,Sun Belt,4-1,1,RV,W 24-21 A #25 LSU,Week 5Oct 1[6],2017,--,
300,NR,<,24,Mississippi State,SEC,3-2,0,RV,L 49-10 A #13 Auburn,Week 5Oct 1[6],2017,-9,
301,NR,<,25,LSU,SEC,3-2,0,NR,L 24-21 H Troy,Week 5Oct 1[6],2017,-1,
302,NR,<,NR,Arkansas,SEC,2-2,0,RV,W 42-24 H New Mexico State,Week 5Oct 1[6],2017,--,
303,NR,<,NR,Colorado State,MWC,3-2,0,RV,W 51-21 A Hawaii,Week 5Oct 1[6],2017,--,
304,NR,<,NR,Kentucky,SEC,4-1,0,RV,W 24-20 H Eastern Michigan,Week 5Oct 1[6],2017,--,
305,NR,<,NR,Michigan State,Big Ten,3-1,0,RV,W 17-10 H Iowa,Week 5Oct 1[6],2017,--,
306,1,<,1,Alabama (43),SEC,6-0,1507,*1,W 27-19 A Texas A&M,Week 6Oct 8[7],2017,0,
307,2,<,2,Clemson (18),ACC,6-0,1481,*2,W 28-14 H Wake Forest,Week 6Oct 8[7],2017,0,
308,3,<,4,Penn State,Big Ten,6-0,1370,3,W 31-7 A Northwestern,Week 6Oct 8[7],2017,+1,
309,4,<,5,Georgia,SEC,6-0,1327,5,W 45-14 A Vanderbilt,Week 6Oct 8[7],2017,+3,
310,5,<,6,Washington,Pac-12,6-0,1284,4,W 38-7 H California,Week 6Oct 8[7],2017,+1,
311,6,<,8,TCU,Big 12,5-0,1192,7,W 31-24 H #23 West Virginia,Week 6Oct 8[7],2017,+3,
312,7,<,9,Wisconsin,Big Ten,5-0,1127,6,W 38-17 A Nebraska,Week 6Oct 8[7],2017,+3,
313,8,<,11,Washington State,Pac-12,6-0,1094,9,W 33-10 A Oregon,Week 6Oct 8[7],2017,+8,
314,9,<,10,Ohio State,Big Ten,5-1,1051,8,W 62-14 H Maryland,Week 6Oct 8[7],2017,+2,
315,10,<,12,Auburn,SEC,5-1,914,11,W 44-23 H Mississippi,Week 6Oct 8[7],2017,+3,
316,11,<,13,Miami (FL),ACC,4-0,908,10,W 24-20 A Florida State,Week 6Oct 8[7],2017,+3,
317,12,<,3,Oklahoma,Big 12,4-1,851,12,L 38-31 H Iowa State,Week 6Oct 8[7],2017,-9,
318,13,<,14,USC,Pac-12,5-1,795,13,W 38-10 H Oregon State,Week 6Oct 8[7],2017,-8,
319,14,<,15,Oklahoma State,Big 12,4-1,712,14,DNP,Week 6Oct 8[7],2017,+1,
320,15,<,16,Virginia Tech,ACC,5-1,617,17,W 23-10 A Boston College,Week 6Oct 8[7],2017,-3,
321,16,<,21,Notre Dame,Ind,5-1,583,19,W 33-10 A North Carolina,Week 6Oct 8[7],2017,+6,
322,17,<,7,Michigan,Big Ten,4-1,524,16,L 14-10 H Michigan State,Week 6Oct 8[7],2017,-9,
323,18,<,18,South Florida,AAC,5-0,482,15,DNP,Week 6Oct 8[7],2017,0,
324,19,<,19,San Diego State,MWC,6-0,465,18,W 41-10 A UNLV,Week 6Oct 8[7],2017,0,
325,20,<,24,NC State,ACC,5-1,421,20,W 39-25 H #17 Louisville,Week 6Oct 8[7],2017,+6,
326,21,<,NR,Michigan State,Big Ten,4-1,416,22,W 14-10 A #7 Michigan,Week 6Oct 8[7],2017,--,
327,22,<,25,UCF,AAC,4-0,274,21,W 51-23 A Cincinnati,Week 6Oct 8[7],2017,+4,
328,23,<,NR,Stanford,Pac-12,4-2,109,25,W 23-20 A #20 Utah,Week 6Oct 8[7],2017,+3,
329,24,<,NR,Texas Tech,Big 12,4-1,105,RV,W 65-19 A Kansas,Week 6Oct 8[7],2017,+2,
330,25,<,NR,Navy,AAC,5-0,74,24,W 45-45 H Air Force,Week 6Oct 8[7],2017,+1,
331,RV,<,NR,Georgia Tech,ACC,3-1,39,RV,DNP,Week 6Oct 8[7],2017,--,
332,RV,<,23,West Virginia,Big 12,3-2,26,RV,L 31-24 A #8 TCU,Week 6Oct 8[7],2017,-3,
333,RV,<,17,Louisville,ACC,4-2,25,RV,L 39-25 A #24 NC State,Week 6Oct 8[7],2017,-9,
334,RV,<,20,Utah,Pac-12,4-1,17,23,L 23-20 H Stanford,Week 6Oct 8[7],2017,-6,
335,RV,<,21,Florida,SEC,3-2,9,RV,L 17-16 H LSU,Week 6Oct 8[7],2017,-5,
336,RV,<,NR,LSU,SEC,4-2,9,RV,W 17-16 A #21 Florida,Week 6Oct 8[7],2017,-1,
337,RV,<,NR,Kentucky,SEC,5-1,6,RV,W 40-34 H Missouri,Week 6Oct 8[7],2017,--,
338,RV,<,NR,Iowa State,Big 12,3-2,5,RV,W 38-31 A #3 Oklahoma,Week 6Oct 8[7],2017,--,
339,RV,<,NR,Texas A&M,SEC,4-2,4,RV,L 27-19 H #1 Alabama,Week 6Oct 8[7],2017,--,
340,RV,<,NR,Memphis,AAC,4-1,2,RV,W 70-31 A Connecticut,Week 6Oct 8[7],2017,--,
341,NR,<,NR,Colorado State,MWC,4-2,0,RV,W 27-14 A Utah State,Week 6Oct 8[7],2017,--,
342,NR,<,NR,Iowa,Big Ten,4-2,0,RV,W 45-16 H Illinois,Week 6Oct 8[7],2017,--,
343,NR,<,NR,Mississippi State,SEC,3-2,0,RV,DNP,Week 6Oct 8[7],2017,-2,
344,NR,<,NR,South Carolina,SEC,4-2,0,RV,W 48-22 H Arkansas,Week 6Oct 8[7],2017,--,
345,NR,<,NR,Texas,Big 12,3-2,0,RV,W 40-34 (2OT) H Kansas State,Week 6Oct 8[7],2017,--,
346,NR,<,NR,Troy,Sun Belt,4-1,0,RV,DNP,Week 6Oct 8[7],2017,--,
347,NR,<,NR,Virginia,ACC,4-1,0,RV,W 28-21 H Duke,Week 6Oct 8[7],2017,--,
348,NR,<,NR,Wake Forest,ACC,4-2,0,RV,L 28-14 A #2 Clemson,Week 6Oct 8[7],2017,--,
349,1,<,1,Alabama (61),SEC,7-0,1525,*1,W 41-9 H Arkansas,Week 7Oct 15[8],2017,0,
350,2,<,3,Penn State,Big Ten,6-0,1432,2,DNP,Week 7Oct 15[8],2017,+2,
351,3,<,4,Georgia,SEC,7-0,1417,3,W 53-28 H Missouri,Week 7Oct 15[8],2017,+2,
352,4,<,6,TCU,Big 12,6-0,1322,4,W 26-6 A Kansas State,Week 7Oct 15[8],2017,+4,
353,5,<,7,Wisconsin,Big Ten,6-0,1241,5,W 17-9 H Purdue,Week 7Oct 15[8],2017,+4,
354,6,<,9,Ohio State,Big Ten,6-1,1184,6,W 56-14 A Nebraska,Week 7Oct 15[8],2017,+4,
355,7,<,2,Clemson,ACC,6-1,1117,8,L 27-24 A Syracuse,Week 7Oct 15[8],2017,-5,
356,8,<,11,Miami (FL),ACC,5-0,1109,7,W 25-24 H Georgia Tech,Week 7Oct 15[8],2017,+5,
357,9,<,12,Oklahoma,Big 12,5-1,1066,9,W 29-24 N Texas,Week 7Oct 15[8],2017,-6,
358,10,<,14,Oklahoma State,Big 12,5-1,900,11,W 59-16 H Baylor,Week 7Oct 15[8],2017,+5,
359,11,<,13,USC,Pac-12,6-1,886,10,W 28-27 H Utah,Week 7Oct 15[8],2017,+3,
360,12,<,5,Washington,Pac-12,6-1,811,12,L 13-7 A Arizona State,Week 7Oct 15[8],2017,-6,
361,13,<,16,Notre Dame,Ind,5-1,798,16,DNP,Week 7Oct 15[8],2017,+8,
362,14,<,15,Virginia Tech,ACC,5-1,727,14,DNP,Week 7Oct 15[8],2017,+2,
363,15,<,8,Washington State,Pac-12,6-1,578,18,L 37-3 A California,Week 7Oct 15[8],2017,-4,
364,16,<,18,South Florida,AAC,6-0,573,13,W 33-3 H Cincinnati,Week 7Oct 15[8],2017,+2,
365,16,<,20,NC State,ACC,6-1,573,17,W 35-17 A Pittsburgh,Week 7Oct 15[8],2017,+8,
366,18,<,21,Michigan State,Big Ten,5-1,563,19,W 30-27 A Minnesota,Week 7Oct 15[8],2017,+8,
367,19,<,17,Michigan,Big Ten,5-1,558,15,W 27-20 (1OT) A Indiana,Week 7Oct 15[8],2017,-12,
368,20,<,22,UCF,AAC,5-0,387,20,W 63-21 H East Carolina,Week 7Oct 15[8],2017,+5,
369,21,<,10,Auburn,SEC,5-2,303,21,L 27-23 A LSU,Week 7Oct 15[8],2017,-9,
370,22,<,23,Stanford,Pac-12,5-2,274,22,W 49-7 H Oregon,Week 7Oct 15[8],2017,+4,
371,23,<,NR,West Virginia,Big 12,4-2,157,23,W 46-35 H #24 Texas Tech,Week 7Oct 15[8],2017,0,
372,24,<,NR,LSU,SEC,5-2,108,25,W 27-23 H #10 Auburn,Week 7Oct 15[8],2017,+2,
373,25,<,NR,Memphis,AAC,5-1,62,RV,W 30-27 H #25 Navy,Week 7Oct 15[8],2017,+1,
374,RV,<,19,San Diego State,MWC,6-1,56,RV,L 31-14 H Boise State,Week 7Oct 15[8],2017,-7,
375,RV,<,NR,Texas A&M,SEC,5-2,46,24,W 19-17 A Florida,Week 7Oct 15[8],2017,--,
376,RV,<,NR,Iowa State,Big 12,4-2,16,RV,W 45-0 H Kansas,Week 7Oct 15[8],2017,--,
377,RV,<,NR,Virginia,ACC,5-1,10,RV,W 20-14 A North Carolina,Week 7Oct 15[8],2017,--,
378,RV,<,NR,Kentucky,SEC,5-1,8,RV,DNP,Week 7Oct 15[8],2017,--,
379,RV,<,NR,Utah,Pac-12,4-2,4,RV,L 28-27 A #13 USC,Week 7Oct 15[8],2017,-6,
380,RV,<,NR,Mississippi State,SEC,4-2,3,RV,W 35-10 H BYU,Week 7Oct 15[8],2017,--,
381,RV,<,24,Texas Tech,Big 12,4-2,2,NR,L 46-35 A West Virginia,Week 7Oct 15[8],2017,--,
382,RV,<,25,Navy,AAC,5-1,2,RV,L 30-27 A Memphis,Week 7Oct 15[8],2017,--,
383,RV,<,NR,Iowa,Big Ten,4-2,2,NR,DNP,Week 7Oct 15[8],2017,--,
384,RV,<,NR,South Carolina,SEC,5-2,2,RV,W 15-9 A Tennessee,Week 7Oct 15[8],2017,--,
385,RV,<,NR,Florida State,ACC,2-3,1,NR,W 17-10 A Duke,Week 7Oct 15[8],2017,--,
386,RV,<,NR,Georgia Tech,ACC,3-2,1,RV,L 25-24 A #11 Miami (FL),Week 7Oct 15[8],2017,--,
387,RV,<,NR,Marshall,CUSA,5-1,1,RV,W 35-3 H Old Dominion,Week 7Oct 15[8],2017,--,
388,NR,<,NR,Boise State,MWC,4-2,0,RV,W 31-14 A #19 San Diego State,Week 7Oct 15[8],2017,--,
389,NR,<,NR,Colorado State,MWC,5-2,0,RV,W 44-42 H Nevada,Week 7Oct 15[8],2017,--,
390,NR,<,NR,Florida,SEC,3-3,0,RV,L 19-17 H Texas A&M,Week 7Oct 15[8],2017,-5,
391,1,<,1,Alabama (61),SEC,8-0,1525,*1,W 45-7 H Tennessee,Week 8Oct 22[9],2017,0,
392,2,<,2,Penn State,Big Ten,7-0,1444,2,W 42-13 H #19 Michigan,Week 8Oct 22[9],2017,+1,
393,3,<,3,Georgia,SEC,7-0,1409,3,DNP,Week 8Oct 22[9],2017,+1,
394,4,<,4,TCU,Big 12,7-0,1327,4,W 43-0 H Kansas,Week 8Oct 22[9],2017,+2,
395,5,<,5,Wisconsin,Big Ten,7-0,1241,5,W 38-13 H Maryland,Week 8Oct 22[9],2017,+2,
396,6,<,6,Ohio State,Big Ten,6-1,1165,6,DNP,Week 8Oct 22[9],2017,+3,
397,7,<,7,Clemson,ACC,6-1,1113,7,DNP,Week 8Oct 22[9],2017,-5,
398,8,<,8,Miami (FL),ACC,6-0,1101,8,W 27-19 H Syracuse,Week 8Oct 22[9],2017,+3,
399,9,<,13,Notre Dame,Ind,6-1,1066,10,W 49-14 H #11 USC,Week 8Oct 22[9],2017,+7,
400,10,<,9,Oklahoma,Big 12,6-1,1040,9,W 42-35 A Kansas State,Week 8Oct 22[9],2017,+2,
401,11,<,10,Oklahoma State,Big 12,6-1,894,12,W 13-10 (1OT) A Texas,Week 8Oct 22[9],2017,+3,
402,12,<,12,Washington,Pac-12,6-1,836,11,DNP,Week 8Oct 22[9],2017,-7,
403,13,<,14,Virginia Tech,ACC,6-1,791,13,W 59-7 H North Carolina,Week 8Oct 22[9],2017,+2,
404,14,<,16,NC State,ACC,6-1,666,15,DNP,Week 8Oct 22[9],2017,+6,
405,15,<,15,Washington State,Pac-12,7-1,648,16,W 28-0 H Colorado,Week 8Oct 22[9],2017,-7,
406,16,<,18,Michigan State,Big Ten,6-1,615,18,W 17-9 H Indiana,Week 8Oct 22[9],2017,+5,
407,17,<,16,South Florida,AAC,7-0,604,14,W 34-28 A Tulane,Week 8Oct 22[9],2017,+1,
408,18,<,20,UCF,AAC,6-0,500,17,W 31-21 A Navy,Week 8Oct 22[9],2017,+4,
409,19,<,21,Auburn,SEC,6-2,397,19,W 52-20 A Arkansas,Week 8Oct 22[9],2017,-9,
410,20,<,22,Stanford,Pac-12,5-2,344,20,DNP,Week 8Oct 22[9],2017,+3,
411,21,<,11,USC,Pac-12,6-2,319,21,L 49-14 A #13 Notre Dame,Week 8Oct 22[9],2017,-8,
412,22,<,23,West Virginia,Big 12,5-2,196,22,W 38-36 A Baylor,Week 8Oct 22[9],2017,+4,
413,23,<,24,LSU,SEC,6-2,182,23,W 40-24 A Mississippi,Week 8Oct 22[9],2017,+3,
414,24,<,25,Memphis,AAC,6-1,111,RV,W 42-38 A Houston,Week 8Oct 22[9],2017,+2,
415,25,<,NR,Iowa State,Big 12,5-2,98,RV,W 31-13 A Texas Tech,Week 8Oct 22[9],2017,--,
416,RV,<,NR,Texas A&M,SEC,5-2,74,24,DNP,Week 8Oct 22[9],2017,--,
417,RV,<,19,Michigan,Big Ten,5-2,60,25,L 42-13 A #2 Penn State,Week 8Oct 22[9],2017,-9,
418,RV,<,NR,Mississippi State,SEC,5-2,43,RV,W 45-7 H Kentucky,Week 8Oct 22[9],2017,--,
419,RV,<,NR,San Diego State,MWC,6-2,7,NR,L 27-3 H Fresno State,Week 8Oct 22[9],2017,-7,
420,RV,<,NR,Georgia Tech,ACC,4-2,5,RV,W 38-24 H Wake Forest,Week 8Oct 22[9],2017,--,
421,RV,<,NR,South Carolina,SEC,5-2,2,RV,DNP,Week 8Oct 22[9],2017,--,
422,RV,<,NR,Marshall,CUSA,6-1,1,RV,W 38-10 A Middle Tennessee,Week 8Oct 22[9],2017,--,
423,RV,<,NR,Toledo,MAC,6-1,1,NR,W 48-21 H Akron,Week 8Oct 22[9],2017,--,
424,NR,<,NR,Appalachian State,Sun Belt,5-2,0,RV,W 37-29 H Coastal Carolina,Week 8Oct 22[9],2017,--,
425,NR,<,NR,Arizona,Pac-12,5-2,0,RV,W 45-44 (2OT) A California,Week 8Oct 22[9],2017,--,
426,NR,<,NR,Arizona State,Pac-12,4-3,0,RV,W 30-10 A Utah,Week 8Oct 22[9],2017,--,
427,NR,<,NR,Boise State,MWC,5-2,0,RV,W 24-14 H Wyoming,Week 8Oct 22[9],2017,--,
428,NR,<,NR,Colorado State,MWC,6-2,0,RV,W 27-24 A New Mexico,Week 8Oct 22[9],2017,--,
429,NR,<,NR,Florida,SEC,3-3,0,RV,DNP,Week 8Oct 22[9],2017,--,
430,NR,<,NR,Kentucky,SEC,5-2,0,RV,L 45-7 A Mississippi State,Week 8Oct 22[9],2017,--,
431,NR,<,NR,Navy,AAC,5-2,0,RV,L 31-21 H #20 UCF,Week 8Oct 22[9],2017,-1,
432,NR,<,NR,Syracuse,ACC,4-4,0,RV,L 27-19 A #8 Miami (FL),Week 8Oct 22[9],2017,--,
433,NR,<,NR,Troy,Sun Belt,5-2,0,RV,W 34-10 A Georgia State,Week 8Oct 22[9],2017,--,
434,1,<,1,Alabama (59),SEC,8-0,1523,*1,DNP,Week 9Oct 29[10],2017,0,2
435,2,<,3,Georgia (2),SEC,8-0,1465,2,W 42-7 N Florida,Week 9Oct 29[10],2017,+1,1
436,3,<,6,Ohio State,Big Ten,7-1,1332,3,W 39-38 H #2 Penn State,Week 9Oct 29[10],2017,+3,6
437,4,<,5,Wisconsin,Big Ten,8-0,1256,4,W 24-10 A Illinois,Week 9Oct 29[10],2017,+1,9
438,5,<,9,Notre Dame,Ind,7-1,1254,8,W 35-14 H #14 NC State,Week 9Oct 29[10],2017,+8,3
439,6,<,7,Clemson,ACC,7-1,1196,5,W 24-10 H Georgia Tech,Week 9Oct 29[10],2017,+1,4
440,7,<,2,Penn State,Big Ten,7-1,1189,7,L 39-38 A #6 Ohio State,Week 9Oct 29[10],2017,-5,7
441,8,<,10,Oklahoma,Big 12,7-1,1147,9,W 49-27 H Texas Tech,Week 9Oct 29[10],2017,+1,5
442,9,<,8,Miami (FL),ACC,7-0,1075,6,W 24-19 A North Carolina,Week 9Oct 29[10],2017,-1,10
443,10,<,4,TCU,Big 12,7-1,942,12,L 14-7 A #25 Iowa State,Week 9Oct 29[10],2017,-6,8
444,11,<,11,Oklahoma State,Big 12,7-1,936,10,W 50-39 A #22 West Virginia,Week 9Oct 29[10],2017,-1,11
445,12,<,12,Washington,Pac-12,7-1,874,11,W 44-23 H UCLA,Week 9Oct 29[10],2017,0,12
446,13,<,13,Virginia Tech,ACC,7-1,837,13,W 24-3 H Duke,Week 9Oct 29[10],2017,+1,13
447,14,<,25,Iowa State,Big 12,6-2,670,16,W 14-7 H #4 TCU,Week 9Oct 29[10],2017,+12,15
448,15,<,18,UCF,AAC,7-0,654,14,W 73-33 H Austin Peay,Week 9Oct 29[10],2017,+5,18
449,16,<,19,Auburn,SEC,6-2,576,15,DNP,Week 9Oct 29[10],2017,+5,14
450,17,<,21,USC,Pac-12,7-2,562,17,W 48-17 A Arizona State,Week 9Oct 29[10],2017,-6,17
451,18,<,20,Stanford,Pac-12,6-2,434,18,W 15-14 A Oregon State,Week 9Oct 29[10],2017,+4,21
452,19,<,23,LSU,SEC,6-2,338,20,DNP,Week 9Oct 29[10],2017,+5,19
453,20,<,14,NC State,ACC,6-2,333,19,L 35-14 A #9 Notre Dame,Week 9Oct 29[10],2017,-4,20
454,21,<,NR,Mississippi State,SEC,6-2,279,22,W 35-14 A Texas A&M,Week 9Oct 29[10],2017,+5,16
455,22,<,24,Memphis,AAC,7-1,270,21,W 56-26 H Tulane,Week 9Oct 29[10],2017,+3,23
456,23,<,NR,Arizona,Pac-12,6-2,204,25,W 58-37 H #15 Washington State,Week 9Oct 29[10],2017,--,22
457,24,<,16,Michigan State,Big Ten,6-2,136,RV,L 39-31 (3OT) A Northwestern,Week 9Oct 29[10],2017,-6,24
458,25,<,15,Washington State,Pac-12,7-2,122,RV,L 58-37 A Arizona,Week 9Oct 29[10],2017,-10,25
459,RV,<,17,South Florida,AAC,7-1,98,23,L 28-24 H Houston,Week 9Oct 29[10],2017,-10,NR
460,RV,<,NR,Michigan,Big Ten,6-2,73,24,W 35-14 H Rutgers,Week 9Oct 29[10],2017,-7,NR
461,RV,<,NR,Toledo,MAC,7-1,19,RV,W 58-17 A Ball State,Week 9Oct 29[10],2017,--,NR
462,RV,<,22,West Virginia,Big 12,5-3,13,RV,L 50-39 H #11 Oklahoma State,Week 9Oct 29[10],2017,-3,NR
463,RV,<,NR,South Carolina,SEC,6-2,11,RV,W 34-27 H Vanderbilt,Week 9Oct 29[10],2017,--,NR
464,RV,<,NR,San Diego State,MWC,7-2,3,RV,W 28-7 A Hawaii,Week 9Oct 29[10],2017,--,NR
465,RV,<,NR,Army,Ind,6-2,2,NR,DNP,Week 9Oct 29[10],2017,--,NR
466,RV,<,NR,Boise State,MWC,6-2,2,RV,W 41-14 A Utah State,Week 9Oct 29[10],2017,--,NR
467,NR,<,NR,Iowa,Big Ten,5-3,0,RV,W 17-10 H Minnesota,Week 9Oct 29[10],2017,--,NR
468,NR,<,NR,Kentucky,SEC,6-2,0,RV,W 29-26 H Tennessee,Week 9Oct 29[10],2017,--,NR
469,NR,<,NR,Navy,AAC,5-2,0,RV,DNP,Week 9Oct 29[10],2017,--,NR
470,NR,<,NR,Texas A&M,SEC,5-3,0,RV,L 35-14 H Mississippi State,Week 9Oct 29[10],2017,--,NR
471,NR,<,NR,Troy,Sun Belt,6-2,0,RV,W 38-16 H Georgia Southern,Week 9Oct 29[10],2017,--,NR
472,1,<,1,Alabama (56),SEC,9-0,1520,*1,W 24-10 H #19 LSU,Week 10Nov 5[11],2017,0,2
473,2,<,2,Georgia (5),SEC,9-0,1468,*2,W 24-10 H South Carolina,Week 10Nov 5[11],2017,+1,1
474,3,<,5,Notre Dame,Ind,8-1,1357,5,W 48-37 H Wake Forest,Week 10Nov 5[11],2017,+6,3
475,4,<,6,Clemson,ACC,8-1,1289,4,W 38-31 A #20 NC State,Week 10Nov 5[11],2017,+3,4
476,5,<,8,Oklahoma,Big 12,8-1,1258,7,W 62-52 A #11 Oklahoma State,Week 10Nov 5[11],2017,+5,5
477,6,<,4,Wisconsin,Big Ten,9-0,1256,3,W 45-17 A Indiana,Week 10Nov 5[11],2017,-1,8
478,7,<,9,Miami (FL),ACC,8-0,1220,6,W 28-10 H #13 Virginia Tech,Week 10Nov 5[11],2017,+1,7
479,8,<,10,TCU,Big 12,8-1,1087,9,W 24-7 H Texas,Week 10Nov 5[11],2017,-4,6
